operator,encoding,ber_max,pitch_um,pitch_px,sigma_um,bits_per_mm2,lifetime_trips,lifetime_s,bits_in_fov,fov_mm2,censored
B_4f_532_fov400,presence_phase0_sqcal,0.01,190.5,3.0,47.625,27.555610666776886,256,6.833372018187817e-07,17,0.6400000000000001,False
B_4f_532_fov400,presence_phase0_sqcal,0.01,254.0,4.0,63.5,15.500031000062,512,1.3666744036375634e-06,9,0.6400000000000001,False
B_4f_532_fov400,presence_phase0_sqcal,0.01,317.49999999999994,5.0,79.37499999999999,9.920019840039682,512,1.3666744036375634e-06,6,0.6400000000000001,False
B_4f_532_fov400,presence_phase0_sqcal,0.01,381.0,6.0,95.25,6.8889026666942215,512,1.3666744036375634e-06,4,0.6400000000000001,False
B_4f_532_fov400,presence_randphase_sqcal,0.01,31.75,0.5,9.524999999999999,992.001984003968,0,0.0,634,0.6400000000000001,False
B_4f_532_fov400,presence_randphase_sqcal,0.01,63.5,1.0,15.875,248.000496000992,32,8.541715022734771e-08,158,0.6400000000000001,False
B_4f_532_fov400,presence_randphase_sqcal,0.01,95.25,1.5,23.8125,110.22244266710754,128,3.4166860090939084e-07,70,0.6400000000000001,False
B_4f_532_fov400,presence_randphase_sqcal,0.01,127.0,2.0,31.75,62.000124000248,128,3.4166860090939084e-07,39,0.6400000000000001,False
B_4f_532_fov400,presence_randphase_sqcal,0.01,158.74999999999997,2.5,39.68749999999999,39.68007936015873,256,6.833372018187817e-07,25,0.6400000000000001,False
B_4f_532_fov400,presence_randphase_sqcal,0.01,190.5,3.0,47.625,27.555610666776886,256,6.833372018187817e-07,17,0.6400000000000001,False
B_4f_532_fov400,presence_randphase_sqcal,0.01,254.0,4.0,63.5,15.500031000062,512,1.3666744036375634e-06,9,0.6400000000000001,False
B_4f_532_fov400,presence_randphase_sqcal,0.01,317.49999999999994,5.0,79.37499999999999,9.920019840039682,512,1.3666744036375634e-06,6,0.6400000000000001,False
B_4f_532_fov400,presence_randphase_sqcal,0.01,381.0,6.0,95.25,6.8889026666942215,512,1.3666744036375634e-06,4,0.6400000000000001,False
B_4f_532_fov400,phase_0pi,0.01,31.75,0.5,9.524999999999999,992.001984003968,0,0.0,634,0.6400000000000001,False
B_4f_532_fov400,phase_0pi,0.01,63.5,1.0,15.875,248.000496000992,32,8.541715022734771e-08,158,0.6400000000000001,False
B_4f_532_fov400,phase_0pi,0.01,95.25,1.5,23.8125,110.22244266710754,128,3.4166860090939084e-07,70,0.6400000000000001,False
B_4f_532_fov400,phase_0pi,0.01,127.0,2.0,31.75,62.000124000248,256,6.833372018187817e-07,39,0.6400000000000001,False
B_4f_532_fov400,phase_0pi,0.01,158.74999999999997,2.5,39.68749999999999,39.68007936015873,512,1.3666744036375634e-06,25,0.6400000000000001,False
B_4f_532_fov400,phase_0pi,0.01,190.5,3.0,47.625,27.555610666776886,512,1.3666744036375634e-06,17,0.6400000000000001,False
B_4f_532_fov400,phase_0pi,0.01,254.0,4.0,63.5,15.500031000062,512,1.3666744036375634e-06,9,0.6400000000000001,False
B_4f_532_fov400,phase_0pi,0.01,317.49999999999994,5.0,79.37499999999999,9.920019840039682,512,1.3666744036375634e-06,6,0.6400000000000001,False
B_4f_532_fov400,phase_0pi,0.01,381.0,6.0,95.25,6.8889026666942215,256,6.833372018187817e-07,4,0.6400000000000001,False
B_4f_532_fov400,dual_rail,0.01,31.75,0.5,9.524999999999999,496.000992001984,0,0.0,317,0.6400000000000001,False
B_4f_532_fov400,dual_rail,0.01,63.5,1.0,15.875,124.000248000496,64,1.7083430045469542e-07,79,0.6400000000000001,False
B_4f_532_fov400,dual_rail,0.01,95.25,1.5,23.8125,55.11122133355377,128,3.4166860090939084e-07,35,0.6400000000000001,False
B_4f_532_fov400,dual_rail,0.01,127.0,2.0,31.75,31.000062000124,256,6.833372018187817e-07,19,0.6400000000000001,False
B_4f_532_fov400,dual_rail,0.01,158.74999999999997,2.5,39.68749999999999,19.840039680079364,256,6.833372018187817e-07,12,0.6400000000000001,False
B_4f_532_fov400,dual_rail,0.01,190.5,3.0,47.625,13.777805333388443,256,6.833372018187817e-07,8,0.6400000000000001,False
B_4f_532_fov400,dual_rail,0.01,254.0,4.0,63.5,7.750015500031,256,6.833372018187817e-07,4,0.6400000000000001,False
B_4f_532_fov400,dual_rail,0.01,317.49999999999994,5.0,79.37499999999999,4.960009920019841,256,6.833372018187817e-07,3,0.6400000000000001,False
B_4f_532_fov400,dual_rail,0.01,381.0,6.0,95.25,3.4444513333471107,256,6.833372018187817e-07,2,0.6400000000000001,False
B_4f_532_fov400,dual_rail_sq,0.01,31.75,0.5,9.524999999999999,496.000992001984,0,0.0,317,0.6400000000000001,False
B_4f_532_fov400,dual_rail_sq,0.01,63.5,1.0,15.875,124.000248000496,64,1.7083430045469542e-07,79,0.6400000000000001,False
B_4f_532_fov400,dual_rail_sq,0.01,95.25,1.5,23.8125,55.11122133355377,128,3.4166860090939084e-07,35,0.6400000000000001,False
B_4f_532_fov400,dual_rail_sq,0.01,127.0,2.0,31.75,31.000062000124,128,3.4166860090939084e-07,19,0.6400000000000001,False
B_4f_532_fov400,dual_rail_sq,0.01,158.74999999999997,2.5,39.68749999999999,19.840039680079364,256,6.833372018187817e-07,12,0.6400000000000001,False
B_4f_532_fov400,dual_rail_sq,0.01,190.5,3.0,47.625,13.777805333388443,512,1.3666744036375634e-06,8,0.6400000000000001,False
B_4f_532_fov400,dual_rail_sq,0.01,254.0,4.0,63.5,7.750015500031,512,1.3666744036375634e-06,4,0.6400000000000001,False
B_4f_532_fov400,dual_rail_sq,0.01,317.49999999999994,5.0,79.37499999999999,4.960009920019841,512,1.3666744036375634e-06,3,0.6400000000000001,False
B_4f_532_fov400,dual_rail_sq,0.01,381.0,6.0,95.25,3.4444513333471107,512,1.3666744036375634e-06,2,0.6400000000000001,False
B_4f_532_fov400,differential_sq,0.01,31.75,0.5,9.524999999999999,496.000992001984,0,0.0,317,0.6400000000000001,False
B_4f_532_fov400,differential_sq,0.01,63.5,1.0,15.875,124.000248000496,32,8.541715022734771e-08,79,0.6400000000000001,False
B_4f_532_fov400,differential_sq,0.01,95.25,1.5,23.8125,55.11122133355377,128,3.4166860090939084e-07,35,0.6400000000000001,False
B_4f_532_fov400,differential_sq,0.01,127.0,2.0,31.75,31.000062000124,128,3.4166860090939084e-07,19,0.6400000000000001,False
B_4f_532_fov400,differential_sq,0.01,158.74999999999997,2.5,39.68749999999999,19.840039680079364,256,6.833372018187817e-07,12,0.6400000000000001,False
B_4f_532_fov400,differential_sq,0.01,190.5,3.0,47.625,13.777805333388443,256,6.833372018187817e-07,8,0.6400000000000001,False
B_4f_532_fov400,differential_sq,0.01,254.0,4.0,63.5,7.750015500031,512,1.3666744036375634e-06,4,0.6400000000000001,False
B_4f_532_fov400,differential_sq,0.01,317.49999999999994,5.0,79.37499999999999,4.960009920019841,512,1.3666744036375634e-06,3,0.6400000000000001,False
B_4f_532_fov400,differential_sq,0.01,381.0,6.0,95.25,3.4444513333471107,512,1.3666744036375634e-06,2,0.6400000000000001,False
B_4f_532_fov400,presence_phase0,0.05,31.75,0.5,9.524999999999999,992.001984003968,0,0.0,634,0.6400000000000001,False
B_4f_532_fov400,presence_phase0,0.05,63.5,1.0,15.875,248.000496000992,32,8.541715022734771e-08,158,0.6400000000000001,False
B_4f_532_fov400,presence_phase0,0.05,95.25,1.5,23.8125,110.22244266710754,128,3.4166860090939084e-07,70,0.6400000000000001,False
B_4f_532_fov400,presence_phase0,0.05,127.0,2.0,31.75,62.000124000248,256,6.833372018187817e-07,39,0.6400000000000001,False
B_4f_532_fov400,presence_phase0,0.05,158.74999999999997,2.5,39.68749999999999,39.68007936015873,256,6.833372018187817e-07,25,0.6400000000000001,False
B_4f_532_fov400,presence_phase0,0.05,190.5,3.0,47.625,27.555610666776886,256,6.833372018187817e-07,17,0.6400000000000001,False
B_4f_532_fov400,presence_phase0,0.05,254.0,4.0,63.5,15.500031000062,128,3.4166860090939084e-07,9,0.6400000000000001,False
B_4f_532_fov400,presence_phase0,0.05,317.49999999999994,5.0,79.37499999999999,9.920019840039682,128,3.4166860090939084e-07,6,0.6400000000000001,False
B_4f_532_fov400,presence_phase0,0.05,381.0,6.0,95.25,6.8889026666942215,128,3.4166860090939084e-07,4,0.6400000000000001,False
B_4f_532_fov400,presence_phase0_sq,0.05,31.75,0.5,9.524999999999999,992.001984003968,0,0.0,634,0.6400000000000001,False
B_4f_532_fov400,presence_phase0_sq,0.05,63.5,1.0,15.875,248.000496000992,64,1.7083430045469542e-07,158,0.6400000000000001,False
B_4f_532_fov400,presence_phase0_sq,0.05,95.25,1.5,23.8125,110.22244266710754,128,3.4166860090939084e-07,70,0.6400000000000001,False
B_4f_532_fov400,presence_phase0_sq,0.05,127.0,2.0,31.75,62.000124000248,256,6.833372018187817e-07,39,0.6400000000000001,False
B_4f_532_fov400,presence_phase0_sq,0.05,158.74999999999997,2.5,39.68749999999999,39.68007936015873,256,6.833372018187817e-07,25,0.6400000000000001,False
B_4f_532_fov400,presence_phase0_sq,0.05,190.5,3.0,47.625,27.555610666776886,256,6.833372018187817e-07,17,0.6400000000000001,False
B_4f_532_fov400,presence_phase0_sq,0.05,254.0,4.0,63.5,15.500031000062,512,1.3666744036375634e-06,9,0.6400000000000001,False
B_4f_532_fov400,presence_phase0_sq,0.05,317.49999999999994,5.0,79.37499999999999,9.920019840039682,512,1.3666744036375634e-06,6,0.6400000000000001,False
B_4f_532_fov400,presence_phase0_sq,0.05,381.0,6.0,95.25,6.8889026666942215,512,1.3666744036375634e-06,4,0.6400000000000001,False
B_4f_532_fov400,presence_phase0_sqcal,0.05,31.75,0.5,9.524999999999999,992.001984003968,0,0.0,634,0.6400000000000001,False
B_4f_532_fov400,presence_phase0_sqcal,0.05,63.5,1.0,15.875,248.000496000992,64,1.7083430045469542e-07,158,0.6400000000000001,False
B_4f_532_fov400,presence_phase0_sqcal,0.05,95.25,1.5,23.8125,110.22244266710754,128,3.4166860090939084e-07,70,0.6400000000000001,False
B_4f_532_fov400,presence_phase0_sqcal,0.05,127.0,2.0,31.75,62.000124000248,256,6.833372018187817e-07,39,0.6400000000000001,False
B_4f_532_fov400,presence_phase0_sqcal,0.05,158.74999999999997,2.5,39.68749999999999,39.68007936015873,256,6.833372018187817e-07,25,0.6400000000000001,False
B_4f_532_fov400,presence_phase0_sqcal,0.05,190.5,3.0,47.625,27.555610666776886,512,1.3666744036375634e-06,17,0.6400000000000001,False
B_4f_532_fov400,presence_phase0_sqcal,0.05,254.0,4.0,63.5,15.500031000062,512,1.3666744036375634e-06,9,0.6400000000000001,False
B_4f_532_fov400,presence_phase0_sqcal,0.05,317.49999999999994,5.0,79.37499999999999,9.920019840039682,512,1.3666744036375634e-06,6,0.6400000000000001,False
B_4f_532_fov400,presence_phase0_sqcal,0.05,381.0,6.0,95.25,6.8889026666942215,512,1.3666744036375634e-06,4,0.6400000000000001,False
B_4f_532_fov400,presence_randphase_sqcal,0.05,31.75,0.5,9.524999999999999,992.001984003968,0,0.0,634,0.6400000000000001,False
B_4f_532_fov400,presence_randphase_sqcal,0.05,63.5,1.0,15.875,248.000496000992,64,1.7083430045469542e-07,158,0.6400000000000001,False
B_4f_532_fov400,presence_randphase_sqcal,0.05,95.25,1.5,23.8125,110.22244266710754,128,3.4166860090939084e-07,70,0.6400000000000001,False
B_4f_532_fov400,presence_randphase_sqcal,0.05,127.0,2.0,31.75,62.000124000248,256,6.833372018187817e-07,39,0.6400000000000001,False
B_4f_532_fov400,presence_randphase_sqcal,0.05,158.74999999999997,2.5,39.68749999999999,39.68007936015873,256,6.833372018187817e-07,25,0.6400000000000001,False
B_4f_532_fov400,presence_randphase_sqcal,0.05,190.5,3.0,47.625,27.555610666776886,512,1.3666744036375634e-06,17,0.6400000000000001,False
B_4f_532_fov400,presence_randphase_sqcal,0.05,254.0,4.0,63.5,15.500031000062,512,1.3666744036375634e-06,9,0.6400000000000001,False
B_4f_532_fov400,presence_randphase_sqcal,0.05,317.49999999999994,5.0,79.37499999999999,9.920019840039682,1024,2.7333488072751267e-06,6,0.6400000000000001,False
B_4f_532_fov400,presence_randphase_sqcal,0.05,381.0,6.0,95.25,6.8889026666942215,512,1.3666744036375634e-06,4,0.6400000000000001,False
B_4f_532_fov400,phase_0pi,0.05,31.75,0.5,9.524999999999999,992.001984003968,0,0.0,634,0.6400000000000001,False
B_4f_532_fov400,phase_0pi,0.05,63.5,1.0,15.875,248.000496000992,64,1.7083430045469542e-07,158,0.6400000000000001,False
B_4f_532_fov400,phase_0pi,0.05,95.25,1.5,23.8125,110.22244266710754,128,3.4166860090939084e-07,70,0.6400000000000001,False
B_4f_532_fov400,phase_0pi,0.05,127.0,2.0,31.75,62.000124000248,256,6.833372018187817e-07,39,0.6400000000000001,False
B_4f_532_fov400,phase_0pi,0.05,158.74999999999997,2.5,39.68749999999999,39.68007936015873,512,1.3666744036375634e-06,25,0.6400000000000001,False
B_4f_532_fov400,phase_0pi,0.05,190.5,3.0,47.625,27.555610666776886,512,1.3666744036375634e-06,17,0.6400000000000001,False
B_4f_532_fov400,phase_0pi,0.05,254.0,4.0,63.5,15.500031000062,512,1.3666744036375634e-06,9,0.6400000000000001,False
B_4f_532_fov400,phase_0pi,0.05,317.49999999999994,5.0,79.37499999999999,9.920019840039682,512,1.3666744036375634e-06,6,0.6400000000000001,False
B_4f_532_fov400,phase_0pi,0.05,381.0,6.0,95.25,6.8889026666942215,512,1.3666744036375634e-06,4,0.6400000000000001,False
B_4f_532_fov400,dual_rail,0.05,31.75,0.5,9.524999999999999,496.000992001984,0,0.0,317,0.6400000000000001,False
B_4f_532_fov400,dual_rail,0.05,63.5,1.0,15.875,124.000248000496,64,1.7083430045469542e-07,79,0.6400000000000001,False
B_4f_532_fov400,dual_rail,0.05,95.25,1.5,23.8125,55.11122133355377,128,3.4166860090939084e-07,35,0.6400000000000001,False
B_4f_532_fov400,dual_rail,0.05,127.0,2.0,31.75,31.000062000124,256,6.833372018187817e-07,19,0.6400000000000001,False
B_4f_532_fov400,dual_rail,0.05,158.74999999999997,2.5,39.68749999999999,19.840039680079364,512,1.3666744036375634e-06,12,0.6400000000000001,False
B_4f_532_fov400,dual_rail,0.05,190.5,3.0,47.625,13.777805333388443,512,1.3666744036375634e-06,8,0.6400000000000001,False
B_4f_532_fov400,dual_rail,0.05,254.0,4.0,63.5,7.750015500031,512,1.3666744036375634e-06,4,0.6400000000000001,False
B_4f_532_fov400,dual_rail,0.05,317.49999999999994,5.0,79.37499999999999,4.960009920019841,256,6.833372018187817e-07,3,0.6400000000000001,False
B_4f_532_fov400,dual_rail,0.05,381.0,6.0,95.25,3.4444513333471107,256,6.833372018187817e-07,2,0.6400000000000001,False
B_4f_532_fov400,dual_rail_sq,0.05,31.75,0.5,9.524999999999999,496.000992001984,0,0.0,317,0.6400000000000001,False
B_4f_532_fov400,dual_rail_sq,0.05,63.5,1.0,15.875,124.000248000496,64,1.7083430045469542e-07,79,0.6400000000000001,False
B_4f_532_fov400,dual_rail_sq,0.05,95.25,1.5,23.8125,55.11122133355377,128,3.4166860090939084e-07,35,0.6400000000000001,False
B_4f_532_fov400,dual_rail_sq,0.05,127.0,2.0,31.75,31.000062000124,256,6.833372018187817e-07,19,0.6400000000000001,False
B_4f_532_fov400,dual_rail_sq,0.05,158.74999999999997,2.5,39.68749999999999,19.840039680079364,256,6.833372018187817e-07,12,0.6400000000000001,False
B_4f_532_fov400,dual_rail_sq,0.05,190.5,3.0,47.625,13.777805333388443,512,1.3666744036375634e-06,8,0.6400000000000001,False
B_4f_532_fov400,dual_rail_sq,0.05,254.0,4.0,63.5,7.750015500031,512,1.3666744036375634e-06,4,0.6400000000000001,False
B_4f_532_fov400,dual_rail_sq,0.05,317.49999999999994,5.0,79.37499999999999,4.960009920019841,512,1.3666744036375634e-06,3,0.6400000000000001,False
B_4f_532_fov400,dual_rail_sq,0.05,381.0,6.0,95.25,3.4444513333471107,512,1.3666744036375634e-06,2,0.6400000000000001,False
B_4f_532_fov400,differential_sq,0.05,31.75,0.5,9.524999999999999,496.000992001984,0,0.0,317,0.6400000000000001,False
B_4f_532_fov400,differential_sq,0.05,63.5,1.0,15.875,124.000248000496,64,1.7083430045469542e-07,79,0.6400000000000001,False
B_4f_532_fov400,differential_sq,0.05,95.25,1.5,23.8125,55.11122133355377,128,3.4166860090939084e-07,35,0.6400000000000001,False
B_4f_532_fov400,differential_sq,0.05,127.0,2.0,31.75,31.000062000124,128,3.4166860090939084e-07,19,0.6400000000000001,False
B_4f_532_fov400,differential_sq,0.05,158.74999999999997,2.5,39.68749999999999,19.840039680079364,256,6.833372018187817e-07,12,0.6400000000000001,False
B_4f_532_fov400,differential_sq,0.05,190.5,3.0,47.625,13.777805333388443,256,6.833372018187817e-07,8,0.6400000000000001,False
B_4f_532_fov400,differential_sq,0.05,254.0,4.0,63.5,7.750015500031,512,1.3666744036375634e-06,4,0.6400000000000001,False
B_4f_532_fov400,differential_sq,0.05,317.49999999999994,5.0,79.37499999999999,4.960009920019841,512,1.3666744036375634e-06,3,0.6400000000000001,False
B_4f_532_fov400,differential_sq,0.05,381.0,6.0,95.25,3.4444513333471107,512,1.3666744036375634e-06,2,0.6400000000000001,False
B_4f_fov400,presence_phase0,0.0,31.75,0.5,9.524999999999999,992.001984003968,0,0.0,634,0.6400000000000001,False
B_4f_fov400,presence_phase0,0.0,63.5,1.0,15.875,248.000496000992,0,0.0,158,0.6400000000000001,False
B_4f_fov400,presence_phase0,0.0,95.25,1.5,23.8125,110.22244266710754,32,8.541664994108129e-08,70,0.6400000000000001,False
B_4f_fov400,presence_phase0,0.0,127.0,2.0,31.75,62.000124000248,128,3.4166659976432517e-07,39,0.6400000000000001,False
B_4f_fov400,presence_phase0,0.0,158.74999999999997,2.5,39.68749999999999,39.68007936015873,128,3.4166659976432517e-07,25,0.6400000000000001,False
B_4f_fov400,presence_phase0,0.0,190.5,3.0,47.625,27.555610666776886,256,6.833331995286503e-07,17,0.6400000000000001,False
B_4f_fov400,presence_phase0,0.0,254.0,4.0,63.5,15.500031000062,256,6.833331995286503e-07,9,0.6400000000000001,False
B_4f_fov400,presence_phase0,0.0,317.49999999999994,5.0,79.37499999999999,9.920019840039682,256,6.833331995286503e-07,6,0.6400000000000001,False
B_4f_fov400,presence_phase0,0.0,381.0,6.0,95.25,6.8889026666942215,128,3.4166659976432517e-07,4,0.6400000000000001,False
B_4f_fov400,presence_phase0_sq,0.0,31.75,0.5,9.524999999999999,992.001984003968,0,0.0,634,0.6400000000000001,False
B_4f_fov400,presence_phase0_sq,0.0,63.5,1.0,15.875,248.000496000992,0,0.0,158,0.6400000000000001,False
B_4f_fov400,presence_phase0_sq,0.0,95.25,1.5,23.8125,110.22244266710754,64,1.7083329988216258e-07,70,0.6400000000000001,False
B_4f_fov400,presence_phase0_sq,0.0,127.0,2.0,31.75,62.000124000248,128,3.4166659976432517e-07,39,0.6400000000000001,False
B_4f_fov400,presence_phase0_sq,0.0,158.74999999999997,2.5,39.68749999999999,39.68007936015873,256,6.833331995286503e-07,25,0.6400000000000001,False
B_4f_fov400,presence_phase0_sq,0.0,190.5,3.0,47.625,27.555610666776886,256,6.833331995286503e-07,17,0.6400000000000001,False
B_4f_fov400,presence_phase0_sq,0.0,254.0,4.0,63.5,15.500031000062,512,1.3666663990573007e-06,9,0.6400000000000001,False
B_4f_fov400,presence_phase0_sq,0.0,317.49999999999994,5.0,79.37499999999999,9.920019840039682,512,1.3666663990573007e-06,6,0.6400000000000001,False
B_4f_fov400,presence_phase0_sq,0.0,381.0,6.0,95.25,6.8889026666942215,512,1.3666663990573007e-06,4,0.6400000000000001,False
B_4f_fov400,presence_phase0_sqcal,0.0,31.75,0.5,9.524999999999999,992.001984003968,0,0.0,634,0.6400000000000001,False
B_4f_fov400,presence_phase0_sqcal,0.0,63.5,1.0,15.875,248.000496000992,0,0.0,158,0.6400000000000001,False
B_4f_fov400,presence_phase0_sqcal,0.0,95.25,1.5,23.8125,110.22244266710754,64,1.7083329988216258e-07,70,0.6400000000000001,False
B_4f_fov400,presence_phase0_sqcal,0.0,127.0,2.0,31.75,62.000124000248,128,3.4166659976432517e-07,39,0.6400000000000001,False
B_4f_fov400,presence_phase0_sqcal,0.0,158.74999999999997,2.5,39.68749999999999,39.68007936015873,256,6.833331995286503e-07,25,0.6400000000000001,False
B_4f_fov400,presence_phase0_sqcal,0.0,190.5,3.0,47.625,27.555610666776886,256,6.833331995286503e-07,17,0.6400000000000001,False
B_4f_fov400,presence_phase0_sqcal,0.0,254.0,4.0,63.5,15.500031000062,512,1.3666663990573007e-06,9,0.6400000000000001,False
B_4f_fov400,presence_phase0_sqcal,0.0,317.49999999999994,5.0,79.37499999999999,9.920019840039682,512,1.3666663990573007e-06,6,0.6400000000000001,False
B_4f_fov400,presence_phase0_sqcal,0.0,381.0,6.0,95.25,6.8889026666942215,512,1.3666663990573007e-06,4,0.6400000000000001,False
B_4f_fov400,presence_randphase_sqcal,0.0,31.75,0.5,9.524999999999999,992.001984003968,0,0.0,634,0.6400000000000001,False
B_4f_fov400,presence_randphase_sqcal,0.0,63.5,1.0,15.875,248.000496000992,0,0.0,158,0.6400000000000001,False
B_4f_fov400,presence_randphase_sqcal,0.0,95.25,1.5,23.8125,110.22244266710754,64,1.7083329988216258e-07,70,0.6400000000000001,False
B_4f_fov400,presence_randphase_sqcal,0.0,127.0,2.0,31.75,62.000124000248,128,3.4166659976432517e-07,39,0.6400000000000001,False
B_4f_fov400,presence_randphase_sqcal,0.0,158.74999999999997,2.5,39.68749999999999,39.68007936015873,128,3.4166659976432517e-07,25,0.6400000000000001,False
B_4f_fov400,presence_randphase_sqcal,0.0,190.5,3.0,47.625,27.555610666776886,256,6.833331995286503e-07,17,0.6400000000000001,False
B_4f_fov400,presence_randphase_sqcal,0.0,254.0,4.0,63.5,15.500031000062,512,1.3666663990573007e-06,9,0.6400000000000001,False
B_4f_fov400,presence_randphase_sqcal,0.0,317.49999999999994,5.0,79.37499999999999,9.920019840039682,512,1.3666663990573007e-06,6,0.6400000000000001,False
B_4f_fov400,presence_randphase_sqcal,0.0,381.0,6.0,95.25,6.8889026666942215,512,1.3666663990573007e-06,4,0.6400000000000001,False
B_4f_fov400,phase_0pi,0.0,31.75,0.5,9.524999999999999,992.001984003968,0,0.0,634,0.6400000000000001,False
B_4f_fov400,phase_0pi,0.0,63.5,1.0,15.875,248.000496000992,0,0.0,158,0.6400000000000001,False
B_4f_fov400,phase_0pi,0.0,95.25,1.5,23.8125,110.22244266710754,64,1.7083329988216258e-07,70,0.6400000000000001,False
B_4f_fov400,phase_0pi,0.0,127.0,2.0,31.75,62.000124000248,128,3.4166659976432517e-07,39,0.6400000000000001,False
B_4f_fov400,phase_0pi,0.0,158.74999999999997,2.5,39.68749999999999,39.68007936015873,256,6.833331995286503e-07,25,0.6400000000000001,False
B_4f_fov400,phase_0pi,0.0,190.5,3.0,47.625,27.555610666776886,256,6.833331995286503e-07,17,0.6400000000000001,False
B_4f_fov400,phase_0pi,0.0,254.0,4.0,63.5,15.500031000062,512,1.3666663990573007e-06,9,0.6400000000000001,False
B_4f_fov400,phase_0pi,0.0,317.49999999999994,5.0,79.37499999999999,9.920019840039682,512,1.3666663990573007e-06,6,0.6400000000000001,False
B_4f_fov400,phase_0pi,0.0,381.0,6.0,95.25,6.8889026666942215,512,1.3666663990573007e-06,4,0.6400000000000001,False
B_4f_fov400,dual_rail,0.0,31.75,0.5,9.524999999999999,496.000992001984,0,0.0,317,0.6400000000000001,False
B_4f_fov400,dual_rail,0.0,63.5,1.0,15.875,124.000248000496,1,2.6692703106587904e-09,79,0.6400000000000001,False
B_4f_fov400,dual_rail,0.0,95.25,1.5,23.8125,55.11122133355377,64,1.7083329988216258e-07,35,0.6400000000000001,False
B_4f_fov400,dual_rail,0.0,127.0,2.0,31.75,31.000062000124,128,3.4166659976432517e-07,19,0.6400000000000001,False
B_4f_fov400,dual_rail,0.0,158.74999999999997,2.5,39.68749999999999,19.840039680079364,256,6.833331995286503e-07,12,0.6400000000000001,False
B_4f_fov400,dual_rail,0.0,190.5,3.0,47.625,13.777805333388443,256,6.833331995286503e-07,8,0.6400000000000001,False
B_4f_fov400,dual_rail,0.0,254.0,4.0,63.5,7.750015500031,512,1.3666663990573007e-06,4,0.6400000000000001,False
B_4f_fov400,dual_rail,0.0,317.49999999999994,5.0,79.37499999999999,4.960009920019841,512,1.3666663990573007e-06,3,0.6400000000000001,False
B_4f_fov400,dual_rail,0.0,381.0,6.0,95.25,3.4444513333471107,256,6.833331995286503e-07,2,0.6400000000000001,False
B_4f_fov400,dual_rail_sq,0.0,31.75,0.5,9.524999999999999,496.000992001984,0,0.0,317,0.6400000000000001,False
B_4f_fov400,dual_rail_sq,0.0,63.5,1.0,15.875,124.000248000496,8,2.1354162485270323e-08,79,0.6400000000000001,False
B_4f_fov400,dual_rail_sq,0.0,95.25,1.5,23.8125,55.11122133355377,64,1.7083329988216258e-07,35,0.6400000000000001,False
B_4f_fov400,dual_rail_sq,0.0,127.0,2.0,31.75,31.000062000124,128,3.4166659976432517e-07,19,0.6400000000000001,False
B_4f_fov400,dual_rail_sq,0.0,158.74999999999997,2.5,39.68749999999999,19.840039680079364,256,6.833331995286503e-07,12,0.6400000000000001,False
B_4f_fov400,dual_rail_sq,0.0,190.5,3.0,47.625,13.777805333388443,256,6.833331995286503e-07,8,0.6400000000000001,False
B_4f_fov400,dual_rail_sq,0.0,254.0,4.0,63.5,7.750015500031,512,1.3666663990573007e-06,4,0.6400000000000001,False
B_4f_fov400,dual_rail_sq,0.0,317.49999999999994,5.0,79.37499999999999,4.960009920019841,512,1.3666663990573007e-06,3,0.6400000000000001,False
B_4f_fov400,dual_rail_sq,0.0,381.0,6.0,95.25,3.4444513333471107,512,1.3666663990573007e-06,2,0.6400000000000001,False
B_4f_fov400,differential_sq,0.0,31.75,0.5,9.524999999999999,496.000992001984,0,0.0,317,0.6400000000000001,False
B_4f_fov400,differential_sq,0.0,63.5,1.0,15.875,124.000248000496,0,0.0,79,0.6400000000000001,False
B_4f_fov400,differential_sq,0.0,95.25,1.5,23.8125,55.11122133355377,64,1.7083329988216258e-07,35,0.6400000000000001,False
B_4f_fov400,differential_sq,0.0,127.0,2.0,31.75,31.000062000124,128,3.4166659976432517e-07,19,0.6400000000000001,False
B_4f_fov400,differential_sq,0.0,158.74999999999997,2.5,39.68749999999999,19.840039680079364,256,6.833331995286503e-07,12,0.6400000000000001,False
B_4f_fov400,differential_sq,0.0,190.5,3.0,47.625,13.777805333388443,256,6.833331995286503e-07,8,0.6400000000000001,False
B_4f_fov400,differential_sq,0.0,254.0,4.0,63.5,7.750015500031,256,6.833331995286503e-07,4,0.6400000000000001,False
B_4f_fov400,differential_sq,0.0,317.49999999999994,5.0,79.37499999999999,4.960009920019841,512,1.3666663990573007e-06,3,0.6400000000000001,False
B_4f_fov400,differential_sq,0.0,381.0,6.0,95.25,3.4444513333471107,512,1.3666663990573007e-06,2,0.6400000000000001,False
B_4f_fov400,presence_phase0,0.01,31.75,0.5,9.524999999999999,992.001984003968,0,0.0,634,0.6400000000000001,False
B_4f_fov400,presence_phase0,0.01,63.5,1.0,15.875,248.000496000992,0,0.0,158,0.6400000000000001,False
B_4f_fov400,presence_phase0,0.01,95.25,1.5,23.8125,110.22244266710754,64,1.7083329988216258e-07,70,0.6400000000000001,False
B_4f_fov400,presence_phase0,0.01,127.0,2.0,31.75,62.000124000248,128,3.4166659976432517e-07,39,0.6400000000000001,False
B_4f_fov400,presence_phase0,0.01,158.74999999999997,2.5,39.68749999999999,39.68007936015873,256,6.833331995286503e-07,25,0.6400000000000001,False
